Video_Title,Video_ID,User_Name,Comment_Content,Published_Date,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Bonginhlanhla Ndebele,That woman in YELLOW though  Wow  I am breathless    ,2012-01-21,1.5,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Michaela O,Hahaha I m dead.   Those sexy skinny ass lips  hahahahaha   ,2012-01-21,1.5,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Http.Malfoy, NICE SKINNY ASS LIPS    FLAT PANCAKE BUTT   WE D HAVE BEAUTIFUL BIRACIAL BABIES LIKE NATIONAL GEOGRAPHIC.  THE LAST  ONE IS FUNNY BC IT S ME AF.           ,2012-01-21,1.5,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Stephen Sexton,that guy at 1 11 is so fucking awkward like wtf is he gay or something.  don t see why they re using so many gay guys in these type skits..   ,2012-01-21,1.5,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Christopher Sharp,This assumes that all people are the same and should all the say the same  things to each other. That s stupid. There are truths and trends about and  within races and just because blacks are too sensitive and butthurt to  tolerate white people acknowledging the differences between whites and  blacks  it doesn t mean that there s anything wrong with it. You want to be  treated exactly like you think a white person is treated  contribute as  much to society as white people to do and you ll get more respect. Until  then  keep thanking us for providing you with the vast majority of goods   services  and jobs that you are living off of. Petulant ingrates.   ,2012-01-21,1.5,0,0,0,2,0,0,0,1
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Muslimah Scribbler,Yellow dress      she is sooo beautiful    ,2012-01-21,1.5,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,san whit,LMAO PRARIE FEVER     Love it    ,2012-01-21,1.5,2,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Robert Buxton,dude could totally pass as Abe Lincoln  though.   ,2012-01-21,1.5,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Yumi S,I laughed so much at this  Pancake butt and skinny ass lips  Ahahah      ,2012-01-21,1.5,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Jm Fowler,Lol. If a guy says that shit to you on a date  and you happen to be a lady  of color. Just mono it s not because he s white. It s because he s stupid  and his parents didn t teach him how to interact. This isn t a black vs  white thing. It s ignorant vs enlightened   ,2012-01-21,1.489,1,0,0,2,0,0,0,1
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Ebizzill,the afro lady with the yellow dress. YAWZZZAAAAA  She s is fiiiiine    ,2012-01-21,1.489,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,gig bee,These things sound like something a white boy who has a fetish or  just  wants to experience a black woman  would say. However I was not a offended.  I m highly sarcastic so when people say these kinds of things  I always  have a laugh and a retort. One time this white male asked me if I was Latina  which I get a lot for  some reason . I said  no  and he said  Too bad I ve already had a black  girl . I bust out laughing. I couldn t believe he had a  race list .  checking them off mentally one by one. Weird.   ,2012-01-21,1.375,0,1,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Adrienne C, if this were about white people saying it it would considered racist       ,2012-01-21,1.375,0,1,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,javell perez,Just want to see...How many white guys would date a beautiful intelligent  black girl     ,2012-01-21,1.375,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,The Balls On this guy,look at the white people....feeling offended....welcome to the minority....   ,2012-01-21,1.375,0,1,0,1,0,0,0,1
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Nathan Porter,Prairie fever        ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Tilted1984,Sing as how my wife is black and neither me or her ever talked to each  other like this. It was really cute and funny. I wouldn t find any of this  weird at all lol.   ,2012-01-21,1.375,2,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,TimenyCricket,I m getting fucking sick of this white guilt bullshit that buzzfeed is  cramming down our throats. I got a new one for ya IF BLACK PEOPLE SAID THE  THINGS WHITE PEOPLE SAID.  I M GONNA GET OFF MY ASS AND GET A JOB  WHOOPS  we all know that will NEVER HAPPEN    ,2012-01-21,1.375,0,1,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,TÃ_ mÃ_ tÃ ihÃ_u shÅ«.,Some white people say this because they re dicks but most probably do it  because they re ignorant and nervous.   ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Lobed Lips,I m lucky that my girlfriend didn t kick me to the curb for my poorly  thought out statements and questions when we first started dating.  Or we  both would have missed out on the great life we re building together.   ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,InsideCellardoor,Haha  aint nobody bringing a white boy.    D   ,2012-01-21,1.375,1,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Edwin Maarleveld,If Black Women Said The Stuff White Men Say  http   youtu.be rZucsDVmVhE   ,2012-01-21,1.375,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,ccciiieeerrrrrraaa,heres some advice  never say that you dont care about skin color  it is a  huge part of who people are  instead say  i acknowledge your skin color and  respect it    ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,feo andro, them skinny ass lips you got  i didnt want to be the one to say it lmfao   ,2012-01-21,1.375,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,John Smith,ROFLMAO.. Pancake butt.    ,2012-01-21,1.375,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Antisocial Love,I think it s funny to make fun of every race. I think it s offensive to  make fun of every race.   ,2012-01-21,1.375,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,808Wood,Fucking...... Hill......air..... eeeeeee.... us          ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Tea Villegas,please do one for mixed girls       ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Buffy Summers,lmao this is brilliant   ,2012-01-21,1.375,1,0,1,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,MsTomas086,omg lol    ,2012-01-21,1.375,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Jasmine Elyse,I died at prairie fever    ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Julia Matthews,PANCAKE BUTT   ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Marquetta Gibson,Yeah ive had a couple white men say most of the things to me  especially  the  jungle fever    ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Juliet Mosby,         i really hope that abraham Lincoln and Harriet tubman isnt a real  thing...... wow   ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,YamiKazeSora,Lol     ,2012-01-21,1.375,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,briana chavez,I lost it when she said   You know what I like about white guys  Them sexy  skinny ass lips you got.     ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,kuroichan101,Lmao  the stuff Ignorant white ppl say   ,2012-01-21,1.375,1,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Tony The Dragon,Buzz Feed Doesn t get easily butthurt  can t say the same about the  comments though.   ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,MarkOates2,As a white man living in another country  I was told some of these things.  I found it endearing and interesting. Realize that from the cultural  perspective of the person saying these things  it s not offensive and a lot  of the things said are in fact complements. It s OK to accept them as  complements and it s OK to participate in a multicultural society.   ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Bumtown1,You SHOULD put milk in your coffee. That shit is bitter.   ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,PurpleKpop, I put some milk in my coffee  XD omgosh hahahahahah   ,2012-01-21,1.375,2,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,taylor obermÃ_ller,this  is sooo funny  especially since I m mixed    what if my parents  actually talked to each other like this...lol      ,2012-01-21,1.375,2,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,M Fenn,To all the men saying  This is bull  I have never said this and know no one  who has said shit like that    you have either  a.  Never actually listened to your friends b.  Always blacked out when you go out drinking with your friends and thus  don t remember what anyone said c.  Never hovered over your friends when they try to mack with black girls  because why would you be eavesdropping on that d.  Always lived in an area where their aren t enough black girls to  spectate these interactions. e.  Maybe you are lucky enough to not be insensitive and have no friends  who are insensitive.  You do exist   this video isn t saying you don t.   Just like the catcall videos don t say all men do that crap   just the  jerks.  I m not even a black girl and I ve seen most of the stuff in this video  happen.   ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Haley Watts, i had friend that used the word...cracker.. and i was like  hey  I m not  cool with that alright   that made me laugh really hard.   ,2012-01-21,1.375,0,0,0,0,1,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,mike4ty4,am I the only one here who thinks that she is sexy    ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Nikki Harris, I got that prairie fever  I. Cannot. Breathe.    ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,ben nields,Thanks BuzzFeed  you really opened my eyes  I am SO sorry I am a straight  white male. I ll try to do better next time...   ,2012-01-21,1.375,0,0,1,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,RainAngel111,mmhm. dat flat white boy butt   ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Tiana C,LMBO     This was funny...hahahaha...smh. I wonder what the white actors in  this video thought about this skit...smh   ,2012-01-21,1.375,2,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Finding Ra,How about a  If White Women Said The Stuff Black Men Say ....     How would  that one go    ,2012-01-21,1.375,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Cymro Americanaidd,You shouldn t use the word  cracker  unless you re putting cheese on it. What about Packers fans    ,2012-01-21,1.375,0,0,0,0,1,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Tarabyte,her outfits are really cute and the white guys commenting on this video  make me sad.   ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,RkivUnderground,This doesn t apply to me. Why would I ever date a black person    ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Free To Say Whatever,This is not funny. It wouldn t be funny if it was reversed  either. And why  is there is an assumption that normal people  i.e. not douchebags  say  these to any person at all regardless of their color  There s a limit to  everything. Somethings are funny in appropriate context like  Dang  I ve a  black girl booty  or  I ve got white girl basic chick syndrome ...  Elementary but if used appropriately  funny  even. But if they keep  probing  then it becomes offensive. Why single out any race at all  Race is  only an issue because people keep pointing it out. It s akin to playing   the game . It becomes insignificant when people don t talk about it yet  the minute someone mentions it  it becomes relevant again.    ,2012-01-21,1.375,1,0,1,2,1,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,christiaan wohle,ehm...has anyone else noticed black women actually do say most of these  Or  did I just manage to get the weird ones   which would be totally awesome in  a way...    ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,MeloG100,Ignorance is real. It s FXCKING Buzzfeed  laugh or move on. Can someone  please tell me where in the Video it said ALL white guys are like this.  Exactly. It doesn t.    ,2012-01-21,1.375,0,1,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Abby Gilbert,So funny      ,2012-01-21,1.375,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Jake Vorkapich,Yeah bro. Powerplay.   ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Weirdesque,        Lol  that nice flat  pancake butt you got there.     ,2012-01-21,1.375,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,FamilyGuyRockz2009,The girl in the yellow dress is so freaking beautiful     Her skin GLOWS.       ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,fadiasweets0607,This is so funny I m crying  thin ass white lips  omg   ,2012-01-21,1.375,1,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,em oh,The woman in the yellow dress. Beautiful.   ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,BelloFalling, Thank you Buzzfeed. For continuously making me laugh   ,2012-01-21,1.375,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Chazzy Ishere,So white people in the studio are just  ok  with filming this    ,2012-01-21,1.375,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Faggots,White people are shit.    ,2012-01-21,1.25,0,0,0,1,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,yousefowner,well i m white   but i was born in egypt   so i am a white   african and  arabian     i can t be a racist then i guess  D   darn it i forgot about  asians   oh well never mind   but you should make one about asian girls  though    ,2012-01-21,1.25,0,1,0,1,0,1,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Saoirse Mahar, skinny flat pancake butt  ROFL that cracked me up   ,2012-01-21,1.25,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Jamie Newton, Is it....pink down there   lmaoo    ,2012-01-21,1.25,1,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Esteban Rincon,No double standard here  folks. Move along...move along.    ,2012-01-21,1.25,0,0,0,0,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Glenn Robinson,    If Black Women Said the Stuff White Guys Say     VIDEO    ,2012-01-21,1.25,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,wallace1723,as a white man i will admit to wanting to date a black woman out of  curiosity  but i refrained from doing it because it wouldn t be fair to  her. i don t really know if that makes me racist or not  but it s how i  feel. i don t believe i would appreciate it if someone dated me just out of  curiosity because of my skin color. then again maybe it would turn into  something more.......love marriage kids  house and a dog. you never know i  guess   ,2012-01-21,1.25,1,1,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,Bella Fox,I know this is an old video  but can you do an  if black men said the stuff  white women say  or  if white women said what black men say     ,2012-01-21,1.25,0,0,0,2,0,0,0,0
If Black Women Said The Stuff White Men Say,rZucsDVmVhE,$Ñ—lÑ”_¸cÑ”d LaÑ†g__Ñ‚Ñ”Ñè H_”H_”,So many dumb and ignorant comments.... Why the hell did you click this  video  knowing it would be about race  Even if you are offended  it s not  meant to be taken seriously  so please keep it to yourself. No one care if  you re black  white  purple  orange or blue.... So why dwell on it    ,2012-01-21,1.25,0,2,0,2,0,0,0,0
